Experiment ID	luminose_hf_goNogo
Animal ID	LUMI-0013
Researcher	Test
Directory path	


Number	Start Time	End Time	Time From Start	Channel	Annotation
7646	03/24/26 15:20:36.641	03/24/26 15:20:36.641	3902.1644	EEG2	TTL 3: Rise
7647	03/24/26 15:20:36.641	03/24/26 15:20:36.641	3902.1644	EMG	TTL 3: Rise
7648	03/24/26 15:20:38.642	03/24/26 15:20:38.642	3904.1658	EEG1	TTL 3: Fall
7649	03/24/26 15:20:38.642	03/24/26 15:20:38.642	3904.1658	EEG2	TTL 3: Fall
7650	03/24/26 15:20:38.642	03/24/26 15:20:38.642	3904.1658	EMG	TTL 3: Fall
7651	03/24/26 15:20:39.644	03/24/26 15:20:39.644	3905.1680	EEG1	TTL 3: Rise
7652	03/24/26 15:20:39.644	03/24/26 15:20:39.644	3905.1680	EEG2	TTL 3: Rise
7653	03/24/26 15:20:39.644	03/24/26 15:20:39.644	3905.1680	EMG	TTL 3: Rise
7654	03/24/26 15:20:40.647	03/24/26 15:20:40.647	3906.1701	EEG1	TTL 3: Fall
7655	03/24/26 15:20:40.647	03/24/26 15:20:40.647	3906.1701	EEG2	TTL 3: Fall
7656	03/24/26 15:20:40.647	03/24/26 15:20:40.647	3906.1701	EMG	TTL 3: Fall
7657	03/24/26 15:20:44.644	03/24/26 15:20:44.644	3910.1680	EEG1	TTL 3: Rise
7658	03/24/26 15:20:44.644	03/24/26 15:20:44.644	3910.1680	EEG2	TTL 3: Rise
7659	03/24/26 15:20:44.644	03/24/26 15:20:44.644	3910.1680	EMG	TTL 3: Rise
7660	03/24/26 15:20:46.646	03/24/26 15:20:46.646	3912.1695	EEG1	TTL 3: Fall
7661	03/24/26 15:20:46.646	03/24/26 15:20:46.646	3912.1695	EEG2	TTL 3: Fall
7662	03/24/26 15:20:46.646	03/24/26 15:20:46.646	3912.1695	EMG	TTL 3: Fall
7663	03/24/26 15:20:47.648	03/24/26 15:20:47.648	3913.1718	EEG1	TTL 3: Rise
7664	03/24/26 15:20:47.648	03/24/26 15:20:47.648	3913.1718	EEG2	TTL 3: Rise
7665	03/24/26 15:20:47.648	03/24/26 15:20:47.648	3913.1718	EMG	TTL 3: Rise
7666	03/24/26 15:20:48.651	03/24/26 15:20:48.651	3914.1741	EEG1	TTL 3: Fall
7667	03/24/26 15:20:48.651	03/24/26 15:20:48.651	3914.1741	EEG2	TTL 3: Fall
7668	03/24/26 15:20:48.651	03/24/26 15:20:48.651	3914.1741	EMG	TTL 3: Fall
7669	03/24/26 15:20:48.946	03/24/26 15:20:48.946	3914.4698	EEG1	TTL 3: Rise
7670	03/24/26 15:20:48.946	03/24/26 15:20:48.946	3914.4698	EEG2	TTL 3: Rise
7671	03/24/26 15:20:48.946	03/24/26 15:20:48.946	3914.4698	EMG	TTL 3: Rise
7672	03/24/26 15:20:48.984	03/24/26 15:20:48.984	3914.5074	EEG1	TTL 3: Fall
7673	03/24/26 15:20:48.984	03/24/26 15:20:48.984	3914.5074	EEG2	TTL 3: Fall
7674	03/24/26 15:20:48.984	03/24/26 15:20:48.984	3914.5074	EMG	TTL 3: Fall
7675	03/24/26 15:20:50.986	03/24/26 15:20:50.986	3916.5093	EEG1	TTL 3: Rise
7676	03/24/26 15:20:50.986	03/24/26 15:20:50.986	3916.5093	EEG2	TTL 3: Rise
7677	03/24/26 15:20:50.986	03/24/26 15:20:50.986	3916.5093	EMG	TTL 3: Rise
7678	03/24/26 15:20:52.985	03/24/26 15:20:52.985	3918.5085	EEG1	TTL 3: Fall
7679	03/24/26 15:20:52.985	03/24/26 15:20:52.985	3918.5085	EEG2	TTL 3: Fall
7680	03/24/26 15:20:52.985	03/24/26 15:20:52.985	3918.5085	EMG	TTL 3: Fall
7681	03/24/26 15:20:53.987	03/24/26 15:20:53.987	3919.5106	EEG1	TTL 3: Rise
7682	03/24/26 15:20:53.987	03/24/26 15:20:53.987	3919.5106	EEG2	TTL 3: Rise
7683	03/24/26 15:20:53.987	03/24/26 15:20:53.987	3919.5106	EMG	TTL 3: Rise
7684	03/24/26 15:20:54.990	03/24/26 15:20:54.990	3920.5132	EEG1	TTL 3: Fall
7685	03/24/26 15:20:54.990	03/24/26 15:20:54.990	3920.5132	EEG2	TTL 3: Fall
7686	03/24/26 15:20:54.990	03/24/26 15:20:54.990	3920.5132	EMG	TTL 3: Fall
7687	03/24/26 15:20:56.566	03/24/26 15:20:56.566	3922.0899	EEG1	TTL 3: Rise
7688	03/24/26 15:20:56.566	03/24/26 15:20:56.566	3922.0899	EEG2	TTL 3: Rise
7689	03/24/26 15:20:56.566	03/24/26 15:20:56.566	3922.0899	EMG	TTL 3: Rise
7690	03/24/26 15:20:57.566	03/24/26 15:20:57.566	3923.0900	EEG1	TTL 3: Fall
7691	03/24/26 15:20:57.566	03/24/26 15:20:57.566	3923.0900	EEG2	TTL 3: Fall
7692	03/24/26 15:20:57.566	03/24/26 15:20:57.566	3923.0900	EMG	TTL 3: Fall
7693	03/24/26 15:21:03.566	03/24/26 15:21:03.566	3929.0894	EEG1	TTL 3: Rise
7694	03/24/26 15:21:03.566	03/24/26 15:21:03.566	3929.0894	EEG2	TTL 3: Rise
7695	03/24/26 15:21:03.566	03/24/26 15:21:03.566	3929.0894	EMG	TTL 3: Rise
7696	03/24/26 15:21:05.567	03/24/26 15:21:05.567	3931.0907	EEG1	TTL 3: Fall
7697	03/24/26 15:21:05.567	03/24/26 15:21:05.567	3931.0907	EEG2	TTL 3: Fall
7698	03/24/26 15:21:05.567	03/24/26 15:21:05.567	3931.0907	EMG	TTL 3: Fall
7699	03/24/26 15:21:06.569	03/24/26 15:21:06.569	3932.0925	EEG1	TTL 3: Rise
7700	03/24/26 15:21:06.569	03/24/26 15:21:06.569	3932.0925	EEG2	TTL 3: Rise
7701	03/24/26 15:21:06.569	03/24/26 15:21:06.569	3932.0925	EMG	TTL 3: Rise
7702	03/24/26 15:21:07.571	03/24/26 15:21:07.571	3933.0942	EEG1	TTL 3: Fall
7703	03/24/26 15:21:07.571	03/24/26 15:21:07.571	3933.0942	EEG2	TTL 3: Fall
7704	03/24/26 15:21:07.571	03/24/26 15:21:07.571	3933.0942	EMG	TTL 3: Fall
7705	03/24/26 15:21:11.568	03/24/26 15:21:11.568	3937.0916	EEG1	TTL 3: Rise
7706	03/24/26 15:21:11.568	03/24/26 15:21:11.568	3937.0916	EEG2	TTL 3: Rise
7707	03/24/26 15:21:11.568	03/24/26 15:21:11.568	3937.0916	EMG	TTL 3: Rise
7708	03/24/26 15:21:13.570	03/24/26 15:21:13.570	3939.0934	EEG1	TTL 3: Fall
7709	03/24/26 15:21:13.570	03/24/26 15:21:13.570	3939.0934	EEG2	TTL 3: Fall
7710	03/24/26 15:21:13.570	03/24/26 15:21:13.570	3939.0934	EMG	TTL 3: Fall
7711	03/24/26 15:21:14.572	03/24/26 15:21:14.572	3940.0959	EEG1	TTL 3: Rise
7712	03/24/26 15:21:14.572	03/24/26 15:21:14.572	3940.0959	EEG2	TTL 3: Rise
7713	03/24/26 15:21:14.572	03/24/26 15:21:14.572	3940.0959	EMG	TTL 3: Rise
7714	03/24/26 15:21:15.575	03/24/26 15:21:15.575	3941.0986	EEG1	TTL 3: Fall
7715	03/24/26 15:21:15.575	03/24/26 15:21:15.575	3941.0986	EEG2	TTL 3: Fall
7716	03/24/26 15:21:15.575	03/24/26 15:21:15.575	3941.0986	EMG	TTL 3: Fall
7717	03/24/26 15:21:15.745	03/24/26 15:21:15.745	3941.2690	EEG1	TTL 3: Rise
7718	03/24/26 15:21:15.745	03/24/26 15:21:15.745	3941.2690	EEG2	TTL 3: Rise
7719	03/24/26 15:21:15.745	03/24/26 15:21:15.745	3941.2690	EMG	TTL 3: Rise
7720	03/24/26 15:21:15.783	03/24/26 15:21:15.783	3941.3066	EEG1	TTL 3: Fall
7721	03/24/26 15:21:15.783	03/24/26 15:21:15.783	3941.3066	EEG2	TTL 3: Fall
7722	03/24/26 15:21:15.783	03/24/26 15:21:15.783	3941.3066	EMG	TTL 3: Fall
7723	03/24/26 15:21:17.784	03/24/26 15:21:17.784	3943.3071	EEG1	TTL 3: Rise
7724	03/24/26 15:21:17.784	03/24/26 15:21:17.784	3943.3071	EEG2	TTL 3: Rise
7725	03/24/26 15:21:17.784	03/24/26 15:21:17.784	3943.3071	EMG	TTL 3: Rise
7726	03/24/26 15:21:19.785	03/24/26 15:21:19.785	3945.3087	EEG1	TTL 3: Fall
7727	03/24/26 15:21:19.785	03/24/26 15:21:19.785	3945.3087	EEG2	TTL 3: Fall
7728	03/24/26 15:21:19.785	03/24/26 15:21:19.785	3945.3087	EMG	TTL 3: Fall
7729	03/24/26 15:21:20.787	03/24/26 15:21:20.787	3946.3107	EEG1	TTL 3: Rise
7730	03/24/26 15:21:20.787	03/24/26 15:21:20.787	3946.3107	EEG2	TTL 3: Rise
7731	03/24/26 15:21:20.787	03/24/26 15:21:20.787	3946.3107	EMG	TTL 3: Rise
7732	03/24/26 15:21:21.787	03/24/26 15:21:21.787	3947.3102	EEG1	TTL 3: Fall
7733	03/24/26 15:21:21.787	03/24/26 15:21:21.787	3947.3102	EEG2	TTL 3: Fall
7734	03/24/26 15:21:21.787	03/24/26 15:21:21.787	3947.3102	EMG	TTL 3: Fall
7735	03/24/26 15:21:21.904	03/24/26 15:21:21.904	3947.4279	EEG1	TTL 3: Rise
7736	03/24/26 15:21:21.904	03/24/26 15:21:21.904	3947.4279	EEG2	TTL 3: Rise
7737	03/24/26 15:21:21.904	03/24/26 15:21:21.904	3947.4279	EMG	TTL 3: Rise
7738	03/24/26 15:21:21.942	03/24/26 15:21:21.942	3947.4655	EEG1	TTL 3: Fall
7739	03/24/26 15:21:21.942	03/24/26 15:21:21.942	3947.4655	EEG2	TTL 3: Fall
7740	03/24/26 15:21:21.942	03/24/26 15:21:21.942	3947.4655	EMG	TTL 3: Fall
7741	03/24/26 15:21:23.943	03/24/26 15:21:23.943	3949.4662	EEG1	TTL 3: Rise
7742	03/24/26 15:21:23.943	03/24/26 15:21:23.943	3949.4662	EEG2	TTL 3: Rise
7743	03/24/26 15:21:23.943	03/24/26 15:21:23.943	3949.4662	EMG	TTL 3: Rise
7744	03/24/26 15:21:25.941	03/24/26 15:21:25.941	3951.4644	EEG1	TTL 3: Fall
7745	03/24/26 15:21:25.941	03/24/26 15:21:25.941	3951.4644	EEG2	TTL 3: Fall
7746	03/24/26 15:21:25.941	03/24/26 15:21:25.941	3951.4644	EMG	TTL 3: Fall
7747	03/24/26 15:21:26.943	03/24/26 15:21:26.943	3952.4661	EEG1	TTL 3: Rise
7748	03/24/26 15:21:26.943	03/24/26 15:21:26.943	3952.4661	EEG2	TTL 3: Rise
7749	03/24/26 15:21:26.943	03/24/26 15:21:26.943	3952.4661	EMG	TTL 3: Rise
7750	03/24/26 15:21:27.944	03/24/26 15:21:27.944	3953.4679	EEG1	TTL 3: Fall
7751	03/24/26 15:21:27.944	03/24/26 15:21:27.944	3953.4679	EEG2	TTL 3: Fall
7752	03/24/26 15:21:27.944	03/24/26 15:21:27.944	3953.4679	EMG	TTL 3: Fall
7753	03/24/26 15:21:28.067	03/24/26 15:21:28.067	3953.5906	EEG1	TTL 3: Rise
7754	03/24/26 15:21:28.067	03/24/26 15:21:28.067	3953.5906	EEG2	TTL 3: Rise
7755	03/24/26 15:21:28.067	03/24/26 15:21:28.067	3953.5906	EMG	TTL 3: Rise
7756	03/24/26 15:21:28.105	03/24/26 15:21:28.105	3953.6282	EEG1	TTL 3: Fall
7757	03/24/26 15:21:28.105	03/24/26 15:21:28.105	3953.6282	EEG2	TTL 3: Fall
7758	03/24/26 15:21:28.105	03/24/26 15:21:28.105	3953.6282	EMG	TTL 3: Fall
7759	03/24/26 15:21:30.106	03/24/26 15:21:30.106	3955.6293	EEG1	TTL 3: Rise
7760	03/24/26 15:21:30.106	03/24/26 15:21:30.106	3955.6293	EEG2	TTL 3: Rise
7761	03/24/26 15:21:30.106	03/24/26 15:21:30.106	3955.6293	EMG	TTL 3: Rise
7762	03/24/26 15:21:32.106	03/24/26 15:21:32.106	3957.6296	EEG1	TTL 3: Fall
7763	03/24/26 15:21:32.106	03/24/26 15:21:32.106	3957.6296	EEG2	TTL 3: Fall
7764	03/24/26 15:21:32.106	03/24/26 15:21:32.106	3957.6296	EMG	TTL 3: Fall
7765	03/24/26 15:21:33.109	03/24/26 15:21:33.109	3958.6322	EEG1	TTL 3: Rise
7766	03/24/26 15:21:33.109	03/24/26 15:21:33.109	3958.6322	EEG2	TTL 3: Rise
7767	03/24/26 15:21:33.109	03/24/26 15:21:33.109	3958.6322	EMG	TTL 3: Rise
7768	03/24/26 15:21:34.111	03/24/26 15:21:34.111	3959.6348	EEG1	TTL 3: Fall
7769	03/24/26 15:21:34.111	03/24/26 15:21:34.111	3959.6348	EEG2	TTL 3: Fall
7770	03/24/26 15:21:34.111	03/24/26 15:21:34.111	3959.6348	EMG	TTL 3: Fall
7771	03/24/26 15:21:38.112	03/24/26 15:21:38.112	3963.6355	EEG1	TTL 3: Rise
7772	03/24/26 15:21:38.112	03/24/26 15:21:38.112	3963.6355	EEG2	TTL 3: Rise
7773	03/24/26 15:21:38.112	03/24/26 15:21:38.112	3963.6355	EMG	TTL 3: Rise
7774	03/24/26 15:21:40.111	03/24/26 15:21:40.111	3965.6341	EEG1	TTL 3: Fall
7775	03/24/26 15:21:40.111	03/24/26 15:21:40.111	3965.6341	EEG2	TTL 3: Fall
7776	03/24/26 15:21:40.111	03/24/26 15:21:40.111	3965.6341	EMG	TTL 3: Fall
7777	03/24/26 15:21:41.112	03/24/26 15:21:41.112	3966.6359	EEG1	TTL 3: Rise
7778	03/24/26 15:21:41.112	03/24/26 15:21:41.112	3966.6359	EEG2	TTL 3: Rise
7779	03/24/26 15:21:41.112	03/24/26 15:21:41.112	3966.6359	EMG	TTL 3: Rise
7780	03/24/26 15:21:42.114	03/24/26 15:21:42.114	3967.6377	EEG1	TTL 3: Fall
7781	03/24/26 15:21:42.114	03/24/26 15:21:42.114	3967.6377	EEG2	TTL 3: Fall
7782	03/24/26 15:21:42.114	03/24/26 15:21:42.114	3967.6377	EMG	TTL 3: Fall
7783	03/24/26 15:21:42.224	03/24/26 15:21:42.224	3967.7480	EEG1	TTL 3: Rise
7784	03/24/26 15:21:42.224	03/24/26 15:21:42.224	3967.7480	EEG2	TTL 3: Rise
7785	03/24/26 15:21:42.224	03/24/26 15:21:42.224	3967.7480	EMG	TTL 3: Rise
7786	03/24/26 15:21:42.262	03/24/26 15:21:42.262	3967.7855	EEG1	TTL 3: Fall
7787	03/24/26 15:21:42.262	03/24/26 15:21:42.262	3967.7855	EEG2	TTL 3: Fall
7788	03/24/26 15:21:42.262	03/24/26 15:21:42.262	3967.7855	EMG	TTL 3: Fall
7789	03/24/26 15:21:44.261	03/24/26 15:21:44.261	3969.7844	EEG1	TTL 3: Rise
7790	03/24/26 15:21:44.261	03/24/26 15:21:44.261	3969.7844	EEG2	TTL 3: Rise
7791	03/24/26 15:21:44.261	03/24/26 15:21:44.261	3969.7844	EMG	TTL 3: Rise
7792	03/24/26 15:21:46.262	03/24/26 15:21:46.262	3971.7860	EEG1	TTL 3: Fall
7793	03/24/26 15:21:46.262	03/24/26 15:21:46.262	3971.7860	EEG2	TTL 3: Fall
7794	03/24/26 15:21:46.262	03/24/26 15:21:46.262	3971.7860	EMG	TTL 3: Fall
7795	03/24/26 15:21:47.265	03/24/26 15:21:47.265	3972.7887	EEG1	TTL 3: Rise
7796	03/24/26 15:21:47.265	03/24/26 15:21:47.265	3972.7887	EEG2	TTL 3: Rise
7797	03/24/26 15:21:47.265	03/24/26 15:21:47.265	3972.7887	EMG	TTL 3: Rise
7798	03/24/26 15:21:48.268	03/24/26 15:21:48.268	3973.7913	EEG1	TTL 3: Fall
7799	03/24/26 15:21:48.268	03/24/26 15:21:48.268	3973.7913	EEG2	TTL 3: Fall
7800	03/24/26 15:21:48.268	03/24/26 15:21:48.268	3973.7913	EMG	TTL 3: Fall
7801	03/24/26 15:21:48.884	03/24/26 15:21:48.884	3974.4080	EEG1	TTL 3: Rise
7802	03/24/26 15:21:48.884	03/24/26 15:21:48.884	3974.4080	EEG2	TTL 3: Rise
7803	03/24/26 15:21:48.884	03/24/26 15:21:48.884	3974.4080	EMG	TTL 3: Rise
7804	03/24/26 15:21:49.885	03/24/26 15:21:49.885	3975.4081	EEG1	TTL 3: Fall
7805	03/24/26 15:21:49.885	03/24/26 15:21:49.885	3975.4081	EEG2	TTL 3: Fall
7806	03/24/26 15:21:49.885	03/24/26 15:21:49.885	3975.4081	EMG	TTL 3: Fall
7807	03/24/26 15:21:55.884	03/24/26 15:21:55.884	3981.4077	EEG1	TTL 3: Rise
7808	03/24/26 15:21:55.884	03/24/26 15:21:55.884	3981.4077	EEG2	TTL 3: Rise
7809	03/24/26 15:21:55.884	03/24/26 15:21:55.884	3981.4077	EMG	TTL 3: Rise
7810	03/24/26 15:21:57.887	03/24/26 15:21:57.887	3983.4105	EEG1	TTL 3: Fall
7811	03/24/26 15:21:57.887	03/24/26 15:21:57.887	3983.4105	EEG2	TTL 3: Fall
7812	03/24/26 15:21:57.887	03/24/26 15:21:57.887	3983.4105	EMG	TTL 3: Fall
7813	03/24/26 15:21:58.889	03/24/26 15:21:58.889	3984.4124	EEG1	TTL 3: Rise
7814	03/24/26 15:21:58.889	03/24/26 15:21:58.889	3984.4124	EEG2	TTL 3: Rise
7815	03/24/26 15:21:58.889	03/24/26 15:21:58.889	3984.4124	EMG	TTL 3: Rise
7816	03/24/26 15:21:59.891	03/24/26 15:21:59.891	3985.4142	EEG1	TTL 3: Fall
7817	03/24/26 15:21:59.891	03/24/26 15:21:59.891	3985.4142	EEG2	TTL 3: Fall
7818	03/24/26 15:21:59.891	03/24/26 15:21:59.891	3985.4142	EMG	TTL 3: Fall
7819	03/24/26 15:22:03.889	03/24/26 15:22:03.889	3989.4125	EEG1	TTL 3: Rise
7820	03/24/26 15:22:03.889	03/24/26 15:22:03.889	3989.4125	EEG2	TTL 3: Rise
7821	03/24/26 15:22:03.889	03/24/26 15:22:03.889	3989.4125	EMG	TTL 3: Rise
7822	03/24/26 15:22:05.891	03/24/26 15:22:05.891	3991.4148	EEG1	TTL 3: Fall
7823	03/24/26 15:22:05.891	03/24/26 15:22:05.891	3991.4148	EEG2	TTL 3: Fall
7824	03/24/26 15:22:05.891	03/24/26 15:22:05.891	3991.4148	EMG	TTL 3: Fall
7825	03/24/26 15:22:06.893	03/24/26 15:22:06.893	3992.4166	EEG1	TTL 3: Rise
7826	03/24/26 15:22:06.893	03/24/26 15:22:06.893	3992.4166	EEG2	TTL 3: Rise
7827	03/24/26 15:22:06.893	03/24/26 15:22:06.893	3992.4166	EMG	TTL 3: Rise
7828	03/24/26 15:22:07.895	03/24/26 15:22:07.895	3993.4184	EEG1	TTL 3: Fall
7829	03/24/26 15:22:07.895	03/24/26 15:22:07.895	3993.4184	EEG2	TTL 3: Fall
7830	03/24/26 15:22:07.895	03/24/26 15:22:07.895	3993.4184	EMG	TTL 3: Fall
7831	03/24/26 15:22:07.930	03/24/26 15:22:07.930	3993.4535	EEG1	TTL 3: Rise
7832	03/24/26 15:22:07.930	03/24/26 15:22:07.930	3993.4535	EEG2	TTL 3: Rise
7833	03/24/26 15:22:07.930	03/24/26 15:22:07.930	3993.4535	EMG	TTL 3: Rise
7834	03/24/26 15:22:07.968	03/24/26 15:22:07.968	3993.4911	EEG1	TTL 3: Fall
7835	03/24/26 15:22:07.968	03/24/26 15:22:07.968	3993.4911	EEG2	TTL 3: Fall
7836	03/24/26 15:22:07.968	03/24/26 15:22:07.968	3993.4911	EMG	TTL 3: Fall
7837	03/24/26 15:22:09.966	03/24/26 15:22:09.966	3995.4897	EEG1	TTL 3: Rise
7838	03/24/26 15:22:09.966	03/24/26 15:22:09.966	3995.4897	EEG2	TTL 3: Rise
7839	03/24/26 15:22:09.966	03/24/26 15:22:09.966	3995.4897	EMG	TTL 3: Rise
7840	03/24/26 15:22:11.967	03/24/26 15:22:11.967	3997.4908	EEG1	TTL 3: Fall
7841	03/24/26 15:22:11.967	03/24/26 15:22:11.967	3997.4908	EEG2	TTL 3: Fall
7842	03/24/26 15:22:11.967	03/24/26 15:22:11.967	3997.4908	EMG	TTL 3: Fall
7843	03/24/26 15:22:12.969	03/24/26 15:22:12.969	3998.4927	EEG1	TTL 3: Rise
7844	03/24/26 15:22:12.969	03/24/26 15:22:12.969	3998.4927	EEG2	TTL 3: Rise
7845	03/24/26 15:22:12.969	03/24/26 15:22:12.969	3998.4927	EMG	TTL 3: Rise
7846	03/24/26 15:22:13.968	03/24/26 15:22:13.968	3999.4920	EEG1	TTL 3: Fall
7847	03/24/26 15:22:13.968	03/24/26 15:22:13.968	3999.4920	EEG2	TTL 3: Fall
7848	03/24/26 15:22:13.968	03/24/26 15:22:13.968	3999.4920	EMG	TTL 3: Fall
7849	03/24/26 15:22:14.046	03/24/26 15:22:14.046	3999.5696	EEG1	TTL 3: Rise
7850	03/24/26 15:22:14.046	03/24/26 15:22:14.046	3999.5696	EEG2	TTL 3: Rise
7851	03/24/26 15:22:14.046	03/24/26 15:22:14.046	3999.5696	EMG	TTL 3: Rise
7852	03/24/26 15:22:14.084	03/24/26 15:22:14.084	3999.6072	EEG1	TTL 3: Fall
7853	03/24/26 15:22:14.084	03/24/26 15:22:14.084	3999.6072	EEG2	TTL 3: Fall
7854	03/24/26 15:22:14.084	03/24/26 15:22:14.084	3999.6072	EMG	TTL 3: Fall
7855	03/24/26 15:22:16.083	03/24/26 15:22:16.083	4001.6063	EEG1	TTL 3: Rise
7856	03/24/26 15:22:16.083	03/24/26 15:22:16.083	4001.6063	EEG2	TTL 3: Rise
7857	03/24/26 15:22:16.083	03/24/26 15:22:16.083	4001.6063	EMG	TTL 3: Rise
7858	03/24/26 15:22:18.082	03/24/26 15:22:18.082	4003.6055	EEG1	TTL 3: Fall
7859	03/24/26 15:22:18.082	03/24/26 15:22:18.082	4003.6055	EEG2	TTL 3: Fall
7860	03/24/26 15:22:18.082	03/24/26 15:22:18.082	4003.6055	EMG	TTL 3: Fall
7861	03/24/26 15:22:19.084	03/24/26 15:22:19.084	4004.6080	EEG1	TTL 3: Rise
7862	03/24/26 15:22:19.084	03/24/26 15:22:19.084	4004.6080	EEG2	TTL 3: Rise
7863	03/24/26 15:22:19.084	03/24/26 15:22:19.084	4004.6080	EMG	TTL 3: Rise
7864	03/24/26 15:22:20.087	03/24/26 15:22:20.087	4005.6106	EEG1	TTL 3: Fall
7865	03/24/26 15:22:20.087	03/24/26 15:22:20.087	4005.6106	EEG2	TTL 3: Fall
7866	03/24/26 15:22:20.087	03/24/26 15:22:20.087	4005.6106	EMG	TTL 3: Fall
7867	03/24/26 15:22:24.088	03/24/26 15:22:24.088	4009.6112	EEG1	TTL 3: Rise
7868	03/24/26 15:22:24.088	03/24/26 15:22:24.088	4009.6112	EEG2	TTL 3: Rise
7869	03/24/26 15:22:24.088	03/24/26 15:22:24.088	4009.6112	EMG	TTL 3: Rise
7870	03/24/26 15:22:26.086	03/24/26 15:22:26.086	4011.6093	EEG1	TTL 3: Fall
7871	03/24/26 15:22:26.086	03/24/26 15:22:26.086	4011.6093	EEG2	TTL 3: Fall
7872	03/24/26 15:22:26.086	03/24/26 15:22:26.086	4011.6093	EMG	TTL 3: Fall
7873	03/24/26 15:22:27.088	03/24/26 15:22:27.088	4012.6112	EEG1	TTL 3: Rise
7874	03/24/26 15:22:27.088	03/24/26 15:22:27.088	4012.6112	EEG2	TTL 3: Rise
7875	03/24/26 15:22:27.088	03/24/26 15:22:27.088	4012.6112	EMG	TTL 3: Rise
7876	03/24/26 15:22:28.090	03/24/26 15:22:28.090	4013.6131	EEG1	TTL 3: Fall
7877	03/24/26 15:22:28.090	03/24/26 15:22:28.090	4013.6131	EEG2	TTL 3: Fall
7878	03/24/26 15:22:28.090	03/24/26 15:22:28.090	4013.6131	EMG	TTL 3: Fall
7879	03/24/26 15:22:32.091	03/24/26 15:22:32.091	4017.6150	EEG1	TTL 3: Rise
7880	03/24/26 15:22:32.091	03/24/26 15:22:32.091	4017.6150	EEG2	TTL 3: Rise
7881	03/24/26 15:22:32.091	03/24/26 15:22:32.091	4017.6150	EMG	TTL 3: Rise
7882	03/24/26 15:22:34.092	03/24/26 15:22:34.092	4019.6154	EEG1	TTL 3: Fall
7883	03/24/26 15:22:34.092	03/24/26 15:22:34.092	4019.6154	EEG2	TTL 3: Fall
7884	03/24/26 15:22:34.092	03/24/26 15:22:34.092	4019.6154	EMG	TTL 3: Fall
7885	03/24/26 15:22:35.094	03/24/26 15:22:35.094	4020.6172	EEG1	TTL 3: Rise
7886	03/24/26 15:22:35.094	03/24/26 15:22:35.094	4020.6172	EEG2	TTL 3: Rise
7887	03/24/26 15:22:35.094	03/24/26 15:22:35.094	4020.6172	EMG	TTL 3: Rise
7888	03/24/26 15:22:36.095	03/24/26 15:22:36.095	4021.6189	EEG1	TTL 3: Fall
7889	03/24/26 15:22:36.095	03/24/26 15:22:36.095	4021.6189	EEG2	TTL 3: Fall
7890	03/24/26 15:22:36.095	03/24/26 15:22:36.095	4021.6189	EMG	TTL 3: Fall
7891	03/24/26 15:22:40.096	03/24/26 15:22:40.096	4025.6200	EEG1	TTL 3: Rise
7892	03/24/26 15:22:40.096	03/24/26 15:22:40.096	4025.6200	EEG2	TTL 3: Rise
7893	03/24/26 15:22:40.096	03/24/26 15:22:40.096	4025.6200	EMG	TTL 3: Rise
7894	03/24/26 15:22:42.096	03/24/26 15:22:42.096	4027.6200	EEG1	TTL 3: Fall
7895	03/24/26 15:22:42.096	03/24/26 15:22:42.096	4027.6200	EEG2	TTL 3: Fall
7896	03/24/26 15:22:42.096	03/24/26 15:22:42.096	4027.6200	EMG	TTL 3: Fall
7897	03/24/26 15:22:43.098	03/24/26 15:22:43.098	4028.6211	EEG1	TTL 3: Rise
7898	03/24/26 15:22:43.098	03/24/26 15:22:43.098	4028.6211	EEG2	TTL 3: Rise
7899	03/24/26 15:22:43.098	03/24/26 15:22:43.098	4028.6211	EMG	TTL 3: Rise
7900	03/24/26 15:22:44.099	03/24/26 15:22:44.099	4029.6223	EEG1	TTL 3: Fall
7901	03/24/26 15:22:44.099	03/24/26 15:22:44.099	4029.6223	EEG2	TTL 3: Fall
7902	03/24/26 15:22:44.099	03/24/26 15:22:44.099	4029.6223	EMG	TTL 3: Fall
7903	03/24/26 15:22:48.099	03/24/26 15:22:48.099	4033.6221	EEG1	TTL 3: Rise
7904	03/24/26 15:22:48.099	03/24/26 15:22:48.099	4033.6221	EEG2	TTL 3: Rise
7905	03/24/26 15:22:48.099	03/24/26 15:22:48.099	4033.6221	EMG	TTL 3: Rise
7906	03/24/26 15:22:50.098	03/24/26 15:22:50.098	4035.6220	EEG1	TTL 3: Fall
7907	03/24/26 15:22:50.098	03/24/26 15:22:50.098	4035.6220	EEG2	TTL 3: Fall
7908	03/24/26 15:22:50.098	03/24/26 15:22:50.098	4035.6220	EMG	TTL 3: Fall
7909	03/24/26 15:22:51.100	03/24/26 15:22:51.100	4036.6238	EEG1	TTL 3: Rise
7910	03/24/26 15:22:51.100	03/24/26 15:22:51.100	4036.6238	EEG2	TTL 3: Rise
7911	03/24/26 15:22:51.100	03/24/26 15:22:51.100	4036.6238	EMG	TTL 3: Rise
7912	03/24/26 15:22:52.102	03/24/26 15:22:52.102	4037.6257	EEG1	TTL 3: Fall
7913	03/24/26 15:22:52.102	03/24/26 15:22:52.102	4037.6257	EEG2	TTL 3: Fall
7914	03/24/26 15:22:52.102	03/24/26 15:22:52.102	4037.6257	EMG	TTL 3: Fall
